Age,Male,Female
0,1.71,1.71
1,1.71,1.71
2,1.71,1.71
3,1.71,1.71
4,1.71,1.71
5,1.71,1.71
6,1.71,1.71
7,1.71,1.71
8,1.71,1.71
9,1.71,1.71
10,1.71,1.71
11,1.71,1.71
12,1.71,1.71
13,1.71,1.71
14,1.71,1.71
15,1.71,1.71
16,1.71,1.71
17,1.71,1.71
18,1.71,1.71
19,1.71,1.71
20,1.71,1.71
21,1.71,1.71
22,1.71,1.71
23,1.71,1.71
24,1.71,1.71
25,1.71,1.71
26,1.71,1.71
27,1.71,1.71
28,1.71,1.71
29,1.71,1.71
30,1.71,1.71
31,1.71,1.71
32,1.71,1.71
33,1.71,1.71
34,1.71,1.71
35,1.71,1.71
36,1.71,1.71
37,1.71,1.71
38,1.71,1.71
39,1.71,1.71
40,1.71,1.71
41,1.71,1.71
42,1.71,1.71
43,1.71,1.71
44,1.71,1.71
45,1.71,1.71
46,1.71,1.71
47,1.71,1.71
48,1.71,1.71
49,1.71,1.71
50,1.71,1.71
51,1.71,1.71
52,1.71,1.71
53,1.71,1.71
54,1.71,1.71
55,1.71,1.71
56,1.71,1.71
57,1.71,1.71
58,1.71,1.71
59,1.71,1.71
60,1.71,1.71
61,1.71,1.71
62,1.71,1.71
63,1.71,1.71
64,1.71,1.71
65,1.71,1.71
66,1.71,1.71
67,1.71,1.71
68,1.71,1.71
69,1.71,1.71
70,1.71,1.71
71,1.71,1.71
72,1.71,1.71
73,1.71,1.71
74,1.71,1.71
75,1.71,1.71
76,1.71,1.71
77,1.71,1.71
78,1.71,1.71
79,1.71,1.71
80,1.71,1.71
81,1.71,1.71
82,1.71,1.71
83,1.71,1.71
84,1.71,1.71
85,1.71,1.71
86,1.71,1.71
87,1.71,1.71
88,1.71,1.71
89,1.71,1.71
90,1.71,1.71
91,1.71,1.71
92,1.71,1.71
93,1.71,1.71
94,1.71,1.71
95,1.71,1.71
96,1.71,1.71
97,1.71,1.71
98,1.71,1.71
99,1.71,1.71
100,1.71,1.71
101,1.71,1.71
102,1.71,1.71
103,1.71,1.71
104,1.71,1.71
105,1.71,1.71
106,1.71,1.71
107,1.71,1.71
108,1.71,1.71
109,1.71,1.71
110,1.71,1.71
