location_id,location,disease,time,age_group_id,age_group,age,is_filled,gender_id,gender,measure_id,measure,mean,lower,upper
356,India,Low back pain,2019,5,1 to 4,1,False,1,Male,5,Prevalence,0.0019215744124997426,0,0
356,India,Low back pain,2019,5,1 to 4,2,True,1,Male,5,Prevalence,0.0021772160948324362,0,0
356,India,Low back pain,2019,5,1 to 4,3,True,1,Male,5,Prevalence,0.0025571231903486137,0,0
356,India,Low back pain,2019,5,1 to 4,4,True,1,Male,5,Prevalence,0.003056546570511395,0,0
356,India,Low back pain,2019,5,1 to 4,1,False,1,Male,6,Incidence,0.0019215744124997426,0,0
356,India,Low back pain,2019,5,1 to 4,2,True,1,Male,6,Incidence,0.0009131963781667673,0,0
356,India,Low back pain,2019,5,1 to 4,3,True,1,Male,6,Incidence,0.0011354489516655633,0,0
356,India,Low back pain,2019,5,1 to 4,4,True,1,Male,6,Incidence,0.0014017988426061221,0,0
356,India,Low back pain,2019,5,1 to 4,1,False,1,Male,7,remission,0.33800351039187987,0.4622825811818472,0.2972739454702977
356,India,Low back pain,2019,5,1 to 4,2,True,1,Male,7,remission,0.34128260491722645,0.4622825811818472,0.2972739454702977
356,India,Low back pain,2019,5,1 to 4,3,True,1,Male,7,remission,0.34588653841221806,0.4622825811818472,0.2972739454702977
356,India,Low back pain,2019,5,1 to 4,4,True,1,Male,7,remission,0.35148517424073594,0.4622825811818472,0.2972739454702977
356,India,Low back pain,2019,5,1 to 4,1,False,1,Male,9,mortality,0,0,0
356,India,Low back pain,2019,5,1 to 4,2,True,1,Male,9,mortality,0,0,0
356,India,Low back pain,2019,5,1 to 4,3,True,1,Male,9,mortality,0,0,0
356,India,Low back pain,2019,5,1 to 4,4,True,1,Male,9,mortality,0,0,0
356,India,Low back pain,2019,5,1 to 4,1,False,2,Female,5,Prevalence,0.0034403239113339344,0,0
356,India,Low back pain,2019,5,1 to 4,2,True,2,Female,5,Prevalence,0.0039164344549892606,0,0
356,India,Low back pain,2019,5,1 to 4,3,True,2,Female,5,Prevalence,0.004626633673976619,0,0
356,India,Low back pain,2019,5,1 to 4,4,True,2,Female,5,Prevalence,0.00556507369409557,0,0
356,India,Low back pain,2019,5,1 to 4,1,False,2,Female,6,Incidence,0.0034403239113339344,0,0
356,India,Low back pain,2019,5,1 to 4,2,True,2,Female,6,Incidence,0.0016522480581225895,0,0
356,India,Low back pain,2019,5,1 to 4,3,True,2,Female,6,Incidence,0.0020668640969869834,0,0
356,India,Low back pain,2019,5,1 to 4,4,True,2,Female,6,Incidence,0.002566459518756466,0,0
356,India,Low back pain,2019,5,1 to 4,1,False,2,Female,7,remission,0.33726803136236977,0.4631738292806966,0.3025440970237082
356,India,Low back pain,2019,5,1 to 4,2,True,2,Female,7,remission,0.34021600178676875,0.4631738292806966,0.3025440970237082
356,India,Low back pain,2019,5,1 to 4,3,True,2,Female,7,remission,0.34433619552049993,0.4631738292806966,0.3025440970237082
