location_id,location,disease,time,age_group_id,age_group,age,is_filled,gender_id,gender,measure_id,measure,mean,lower,upper
250,France,Colon and rectum cancer,2019,5,1 to 4,1,False,1,Male,5,Prevalence,2.598467950383229E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,2,True,1,Male,5,Prevalence,2.8231520105862375E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,3,True,1,Male,5,Prevalence,3.158962324956661E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,4,True,1,Male,5,Prevalence,3.6065388261074103E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,1,False,1,Male,6,Incidence,2.598467950383229E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,2,True,1,Male,6,Incidence,6.934846850748621E-07,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,3,True,1,Male,6,Incidence,8.60200490403852E-07,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,4,True,1,Male,6,Incidence,1.0554319235010877E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,1,True,1,Male,7,remission,0,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,2,True,1,Male,7,remission,0,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,3,True,1,Male,7,remission,0,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,4,True,1,Male,7,remission,0,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,1,True,1,Male,15,mortality,0.17669322846162305,0.1597483806796105,0.1597483806796105
250,France,Colon and rectum cancer,2019,5,1 to 4,2,True,1,Male,15,mortality,0.1804135482236698,0.17284810650695093,0.17284810650695093
250,France,Colon and rectum cancer,2019,5,1 to 4,3,True,1,Male,15,mortality,0.18574548787679113,0.18525923138526101,0.18525923138526101
250,France,Colon and rectum cancer,2019,5,1 to 4,4,True,1,Male,15,mortality,0.19242144278786064,0.1969996166314264,0.1969996166314264
250,France,Colon and rectum cancer,2019,5,1 to 4,1,False,2,Female,5,Prevalence,2.439884826957294E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,2,True,2,Female,5,Prevalence,2.6633212057272076E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,3,True,2,Female,5,Prevalence,2.99757799753049E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,4,True,2,Female,5,Prevalence,3.4434419290716407E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,1,False,2,Female,6,Incidence,2.439884826957294E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,2,True,2,Female,6,Incidence,9.932307912535172E-07,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,3,True,2,Female,6,Incidence,1.1817526627184634E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,4,True,2,Female,6,Incidence,1.4091404474999505E-06,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,1,True,2,Female,7,remission,0,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,2,True,2,Female,7,remission,0,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,3,True,2,Female,7,remission,0,0,0
250,France,Colon and rectum cancer,2019,5,1 to 4,4,True,2,Female,7,remission,0,0,0
