location_id,location,disease,time,age_group_id,age_group,age,is_filled,gender_id,gender,measure_id,measure,mean,lower,upper
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,1,False,1,Male,5,Prevalence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,2,True,1,Male,5,Prevalence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,3,True,1,Male,5,Prevalence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,4,True,1,Male,5,Prevalence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,1,False,1,Male,6,Incidence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,2,True,1,Male,6,Incidence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,3,True,1,Male,6,Incidence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,4,True,1,Male,6,Incidence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,1,False,2,Female,5,Prevalence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,2,True,2,Female,5,Prevalence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,3,True,2,Female,5,Prevalence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,4,True,2,Female,5,Prevalence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,1,False,2,Female,6,Incidence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,2,True,2,Female,6,Incidence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,3,True,2,Female,6,Incidence,0,0,0
620,Portugal,Colon and rectum cancer,2019,5,1 to 4,4,True,2,Female,6,Incidence,0,0,0
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,5,False,1,Male,5,Prevalence,9.25113819851311E-06,1.3697492828529457E-05,6.084801251322174E-06
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,6,True,1,Male,5,Prevalence,9.25113819851311E-06,1.3697492828529457E-05,6.084801251322174E-06
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,7,True,1,Male,5,Prevalence,9.25113819851311E-06,1.3697492828529457E-05,6.084801251322174E-06
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,8,True,1,Male,5,Prevalence,9.25113819851311E-06,1.3697492828529457E-05,6.084801251322174E-06
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,9,True,1,Male,5,Prevalence,9.25113819851311E-06,1.3697492828529457E-05,6.084801251322174E-06
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,5,False,1,Male,6,Incidence,1.2489059918686544E-06,1.8372261836678814E-06,8.241331715497744E-07
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,6,True,1,Male,6,Incidence,1.2489059918686544E-06,1.8372261836678814E-06,8.241331715497744E-07
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,7,True,1,Male,6,Incidence,1.2489059918686544E-06,1.8372261836678814E-06,8.241331715497744E-07
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,8,True,1,Male,6,Incidence,1.2489059918686544E-06,1.8372261836678814E-06,8.241331715497744E-07
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,9,True,1,Male,6,Incidence,1.2489059918686544E-06,1.8372261836678814E-06,8.241331715497744E-07
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,5,False,2,Female,5,Prevalence,9.41940172128455E-06,1.441356523311324E-05,5.989717521082495E-06
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,6,True,2,Female,5,Prevalence,9.41940172128455E-06,1.441356523311324E-05,5.989717521082495E-06
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,7,True,2,Female,5,Prevalence,9.41940172128455E-06,1.441356523311324E-05,5.989717521082495E-06
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,8,True,2,Female,5,Prevalence,9.41940172128455E-06,1.441356523311324E-05,5.989717521082495E-06
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,9,True,2,Female,5,Prevalence,9.41940172128455E-06,1.441356523311324E-05,5.989717521082495E-06
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,5,False,2,Female,6,Incidence,1.35679501751856E-06,2.067733673973458E-06,8.700548714771414E-07
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,6,True,2,Female,6,Incidence,1.35679501751856E-06,2.067733673973458E-06,8.700548714771414E-07
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,7,True,2,Female,6,Incidence,1.35679501751856E-06,2.067733673973458E-06,8.700548714771414E-07
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,8,True,2,Female,6,Incidence,1.35679501751856E-06,2.067733673973458E-06,8.700548714771414E-07
620,Portugal,Colon and rectum cancer,2019,6,5 to 9,9,True,2,Female,6,Incidence,1.35679501751856E-06,2.067733673973458E-06,8.700548714771414E-07
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,10,False,1,Male,5,Prevalence,1.0947521521866207E-05,1.637802881650487E-05,7.032581534225119E-06
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,11,True,1,Male,5,Prevalence,1.0947521521866207E-05,1.637802881650487E-05,7.032581534225119E-06
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,12,True,1,Male,5,Prevalence,1.0947521521866207E-05,1.637802881650487E-05,7.032581534225119E-06
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,13,True,1,Male,5,Prevalence,1.0947521521866207E-05,1.637802881650487E-05,7.032581534225119E-06
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,14,True,1,Male,5,Prevalence,1.0947521521866207E-05,1.637802881650487E-05,7.032581534225119E-06
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,10,False,1,Male,6,Incidence,1.4952764559511148E-06,2.246333448858791E-06,9.604653882657566E-07
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,11,True,1,Male,6,Incidence,1.4952764559511148E-06,2.246333448858791E-06,9.604653882657566E-07
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,12,True,1,Male,6,Incidence,1.4952764559511148E-06,2.246333448858791E-06,9.604653882657566E-07
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,13,True,1,Male,6,Incidence,1.4952764559511148E-06,2.246333448858791E-06,9.604653882657566E-07
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,14,True,1,Male,6,Incidence,1.4952764559511148E-06,2.246333448858791E-06,9.604653882657566E-07
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,10,False,2,Female,5,Prevalence,1.004130994924138E-05,1.5082212329693555E-05,6.266247380633071E-06
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,11,True,2,Female,5,Prevalence,1.004130994924138E-05,1.5082212329693555E-05,6.266247380633071E-06
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,12,True,2,Female,5,Prevalence,1.004130994924138E-05,1.5082212329693555E-05,6.266247380633071E-06
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,13,True,2,Female,5,Prevalence,1.004130994924138E-05,1.5082212329693555E-05,6.266247380633071E-06
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,14,True,2,Female,5,Prevalence,1.004130994924138E-05,1.5082212329693555E-05,6.266247380633071E-06
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,10,False,2,Female,6,Incidence,1.465474347793773E-06,2.2039559108449983E-06,9.264620403895033E-07
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,11,True,2,Female,6,Incidence,1.465474347793773E-06,2.2039559108449983E-06,9.264620403895033E-07
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,12,True,2,Female,6,Incidence,1.465474347793773E-06,2.2039559108449983E-06,9.264620403895033E-07
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,13,True,2,Female,6,Incidence,1.465474347793773E-06,2.2039559108449983E-06,9.264620403895033E-07
620,Portugal,Colon and rectum cancer,2019,7,10 to 14,14,True,2,Female,6,Incidence,1.465474347793773E-06,2.2039559108449983E-06,9.264620403895033E-07
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,15,False,1,Male,5,Prevalence,3.392223135188858E-05,5.4942258759904336E-05,1.9461081886313867E-05
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,16,True,1,Male,5,Prevalence,3.392223135188858E-05,5.4942258759904336E-05,1.9461081886313867E-05
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,17,True,1,Male,5,Prevalence,3.392223135188858E-05,5.4942258759904336E-05,1.9461081886313867E-05
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,18,True,1,Male,5,Prevalence,3.392223135188858E-05,5.4942258759904336E-05,1.9461081886313867E-05
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,19,True,1,Male,5,Prevalence,3.392223135188858E-05,5.4942258759904336E-05,1.9461081886313867E-05
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,15,False,1,Male,6,Incidence,4.488482425775163E-06,7.280936004161038E-06,2.5347074052045713E-06
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,16,True,1,Male,6,Incidence,4.488482425775163E-06,7.280936004161038E-06,2.5347074052045713E-06
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,17,True,1,Male,6,Incidence,4.488482425775163E-06,7.280936004161038E-06,2.5347074052045713E-06
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,18,True,1,Male,6,Incidence,4.488482425775163E-06,7.280936004161038E-06,2.5347074052045713E-06
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,19,True,1,Male,6,Incidence,4.488482425775163E-06,7.280936004161038E-06,2.5347074052045713E-06
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,15,False,2,Female,5,Prevalence,2.7447037385683345E-05,4.1194250810506755E-05,1.6680250179329337E-05
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,16,True,2,Female,5,Prevalence,2.7447037385683345E-05,4.1194250810506755E-05,1.6680250179329337E-05
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,17,True,2,Female,5,Prevalence,2.7447037385683345E-05,4.1194250810506755E-05,1.6680250179329337E-05
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,18,True,2,Female,5,Prevalence,2.7447037385683345E-05,4.1194250810506755E-05,1.6680250179329337E-05
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,19,True,2,Female,5,Prevalence,2.7447037385683345E-05,4.1194250810506755E-05,1.6680250179329337E-05
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,15,False,2,Female,6,Incidence,3.867840747597654E-06,5.779283389408994E-06,2.3692067436576056E-06
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,16,True,2,Female,6,Incidence,3.867840747597654E-06,5.779283389408994E-06,2.3692067436576056E-06
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,17,True,2,Female,6,Incidence,3.867840747597654E-06,5.779283389408994E-06,2.3692067436576056E-06
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,18,True,2,Female,6,Incidence,3.867840747597654E-06,5.779283389408994E-06,2.3692067436576056E-06
620,Portugal,Colon and rectum cancer,2019,8,15 to 19,19,True,2,Female,6,Incidence,3.867840747597654E-06,5.779283389408994E-06,2.3692067436576056E-06
620,Portugal,Colon and rectum cancer,2019,9,20 to 24,20,False,1,Male,5,Prevalence,0.00012013602794463165,0.0001757622017446719,7.637572494700077E-05
620,Portugal,Colon and rectum cancer,2019,9,20 to 24,21,True,1,Male,5,Prevalence,0.00012013602794463165,0.0001757622017446719,7.637572494700077E-05
620,Portugal,Colon and rectum cancer,2019,9,20 to 24,22,True,1,Male,5,Prevalence,0.00012013602794463165,0.0001757622017446719,7.637572494700077E-05
620,Portugal,Colon and rectum cancer,2019,9,20 to 24,23,True,1,Male,5,Prevalence,0.00012013602794463165,0.0001757622017446719,7.637572494700077E-05
