Age,Male,Female
0,1,0.46
1,1,0.46
2,1,0.46
3,1,0.46
4,1,0.46
5,1,0.46
6,1,0.46
7,1,0.46
8,1,0.46
9,1,0.46
10,1,0.46
11,1,0.46
12,1,0.46
13,1,0.46
14,1,0.46
15,1,0.46
16,1,0.46
17,1,0.46
18,1,0.46
19,1,0.46
20,1,0.46
21,1,0.46
22,1,0.46
23,1,0.46
24,1,0.46
25,1,0.46
26,1,0.46
27,1,0.46
28,1,0.46
29,1,0.46
30,1,0.46
31,1,0.46
32,1,0.46
33,1,0.46
34,1,0.46
35,1,0.46
36,1,0.46
37,1,0.46
38,1,0.46
39,1,0.46
40,1,0.46
41,1,0.46
42,1,0.46
43,1,0.46
44,1,0.46
45,1,0.46
46,1,0.46
47,1,0.46
48,1,0.46
49,1,0.46
50,1,0.46
51,1,0.46
52,1,0.46
53,1,0.46
54,1,0.46
55,1,0.46
56,1,0.46
57,1,0.46
58,1,0.46
59,1,0.46
60,1,0.46
61,1,0.46
62,1,0.46
63,1,0.46
64,1,0.46
65,1,0.46
66,1,0.46
67,1,0.46
68,1,0.46
69,1,0.46
70,1,0.46
71,1,0.46
72,1,0.46
73,1,0.46
74,1,0.46
75,1,0.46
76,1,0.46
77,1,0.46
78,1,0.46
79,1,0.46
80,1,0.46
81,1,0.46
82,1,0.46
83,1,0.46
84,1,0.46
85,1,0.46
86,1,0.46
87,1,0.46
88,1,0.46
89,1,0.46
90,1,0.46
91,1,0.46
92,1,0.46
93,1,0.46
94,1,0.46
95,1,0.46
96,1,0.46
97,1,0.46
98,1,0.46
99,1,0.46
100,1,0.46
101,1,0.46
102,1,0.46
103,1,0.46
104,1,0.46
105,1,0.46
106,1,0.46
107,1,0.46
108,1,0.46
109,1,0.46
110,1,0.46
