Age,Male,Female
0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,1,1.04
18,1,1.04
19,1,1.04
20,1,1.04
21,1,1.04
22,1,1.04
23,1,1.04
24,1,1.04
25,1,1.04
26,1,1.04
27,1,1.04
28,1,1.04
29,1,1.04
30,1,1.04
31,1,1.04
32,1,1.04
33,1,1.04
34,1,1.04
35,1,1.04
36,1,1.04
37,1,1.04
38,1,1.04
39,1,1.04
40,1,1.04
41,1,1.04
42,1,1.04
43,1,1.04
44,1,1.04
45,1,1.04
46,1,1.04
47,1,1.04
48,1,1.04
49,1,1.04
50,1,1.04
51,1,1.04
52,1,1.04
53,1,1.04
54,1,1.04
55,1,1.04
56,1,1.04
57,1,1.04
58,1,1.04
59,1,1.04
60,1,1.04
61,1,1.04
62,1,1.04
63,1,1.04
64,1,1.04
65,1,1.04
66,1,1.04
67,1,1.04
68,1,1.04
69,1,1.04
70,1,1.04
71,1,1.04
72,1,1.04
73,1,1.04
74,1,1.04
75,1,1.04
76,1,1.04
77,1,1.04
78,1,1.04
79,1,1.04
80,1,1.04
81,1,1.04
82,1,1.04
83,1,1.04
84,1,1.04
85,1,1.04
86,1,1.04
87,1,1.04
88,1,1.04
89,1,1
90,1,1
91,1,1
92,1,1
93,1,1
94,1,1
95,1,1
96,1,1
97,1,1
98,1,1
99,1,1
100,1,1
101,1,1
102,1,1
103,1,1
104,1,1
105,1,1
106,1,1
107,1,1
108,1,1
109,1,1
