Age,Male,Female
0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,1,1
18,1,1
19,1,1
20,1,1
21,1,1
22,1,1
23,1,1
24,1,1
25,1,1
26,1,1
27,1,1
28,1,1
29,1,1
30,1,1
31,1,1
32,1,1
33,1,1
34,1,1
35,1,0.81
36,1,0.81
37,1,0.81
38,1,0.81
39,1,0.81
40,1,0.81
41,1,0.81
42,1,0.81
43,1,0.81
44,1,0.81
45,1,0.81
46,1,0.81
47,1,0.81
48,1,0.81
49,1,0.81
50,1,0.81
51,1,0.81
52,1,0.81
53,1,0.81
54,1,0.81
55,1,0.81
56,1,0.81
57,1,0.81
58,1,0.81
59,1,0.81
60,1,0.81
61,1,0.81
62,1,0.81
63,1,0.81
64,1,0.81
65,1,0.81
66,1,0.81
67,1,0.81
68,1,0.81
69,1,0.81
70,1,0.81
71,1,0.81
72,1,0.81
73,1,0.81
74,1,0.81
75,1,0.81
76,1,0.81
77,1,0.81
78,1,0.81
79,1,0.81
80,1,0.81
81,1,0.81
82,1,0.81
83,1,0.81
84,1,0.81
85,1,0.81
86,1,0.81
87,1,0.81
88,1,0.81
89,1,0.81
90,1,0.81
91,1,0.81
92,1,0.81
93,1,0.81
94,1,0.81
95,1,0.81
96,1,0.81
97,1,0.81
98,1,0.81
99,1,0.81
100,1,0.81
101,1,0.81
102,1,0.81
103,1,0.81
104,1,0.81
105,1,0.81
106,1,0.81
107,1,0.81
108,1,0.81
109,1,0.81
110,1,0.81
