Age,Male,Female
0,1,0.75
1,1,0.75
2,1,0.75
3,1,0.75
4,1,0.75
5,1,0.75
6,1,0.75
7,1,0.75
8,1,0.75
9,1,0.75
10,1,0.75
11,1,0.75
12,1,0.75
13,1,0.75
14,1,0.75
15,1,0.75
16,1,0.75
17,1,0.75
18,1,0.75
19,1,0.75
20,1,0.75
21,1,0.75
22,1,0.75
23,1,0.75
24,1,0.75
25,1,0.75
26,1,0.75
27,1,0.75
28,1,0.75
29,1,0.75
30,1,0.75
31,1,0.75
32,1,0.75
33,1,0.75
34,1,0.75
35,1,0.75
36,1,0.75
37,1,0.75
38,1,0.75
39,1,0.75
40,1,0.75
41,1,0.75
42,1,0.75
43,1,0.75
44,1,0.75
45,1,0.75
46,1,0.75
47,1,0.75
48,1,0.75
49,1,0.75
50,1,0.75
51,1,0.75
52,1,0.75
53,1,0.75
54,1,0.75
55,1,0.75
56,1,0.75
57,1,0.75
58,1,0.75
59,1,0.75
60,1,0.75
61,1,0.75
62,1,0.75
63,1,0.75
64,1,0.75
65,1,0.75
66,1,0.75
67,1,0.75
68,1,0.75
69,1,0.75
70,1,0.75
71,1,0.75
72,1,0.75
73,1,0.75
74,1,0.75
75,1,0.75
76,1,0.75
77,1,0.75
78,1,0.75
79,1,0.75
80,1,0.75
81,1,0.75
82,1,0.75
83,1,0.75
84,1,0.75
85,1,0.75
86,1,0.75
87,1,0.75
88,1,0.75
89,1,0.75
90,1,0.75
91,1,0.75
92,1,0.75
93,1,0.75
94,1,0.75
95,1,0.75
96,1,0.75
97,1,0.75
98,1,0.75
99,1,0.75
100,1,0.75
101,1,0.75
102,1,0.75
103,1,0.75
104,1,0.75
105,1,0.75
106,1,0.75
107,1,0.75
108,1,0.75
109,1,0.75
110,1,0.75
