Age,Male,Female
0,1,2.56
1,1,2.56
2,1,2.56
3,1,2.56
4,1,2.56
5,1,2.56
6,1,2.56
7,1,2.56
8,1,2.56
9,1,2.56
10,1,2.56
11,1,2.56
12,1,2.56
13,1,2.56
14,1,2.56
15,1,2.56
16,1,2.56
17,1,2.56
18,1,2.56
19,1,2.56
20,1,2.56
21,1,2.56
22,1,2.56
23,1,2.56
24,1,2.56
25,1,2.56
26,1,2.56
27,1,2.56
28,1,2.56
29,1,2.56
30,1,2.56
31,1,2.56
32,1,2.56
33,1,2.56
34,1,2.56
35,1,2.56
36,1,2.56
37,1,2.56
38,1,2.56
39,1,2.56
40,1,2.56
41,1,2.56
42,1,2.56
43,1,2.56
44,1,2.56
45,1,2.56
46,1,2.56
47,1,2.56
48,1,2.56
49,1,2.56
50,1,2.56
51,1,2.56
52,1,2.56
53,1,2.56
54,1,2.56
55,1,2.56
56,1,2.56
57,1,2.56
58,1,2.56
59,1,2.56
60,1,2.56
61,1,2.56
62,1,2.56
63,1,2.56
64,1,2.56
65,1,1.59
66,1,1.59
67,1,1.59
68,1,1.59
69,1,1.59
70,1,1.59
71,1,1.59
72,1,1.59
73,1,1.59
74,1,1.59
75,1,1.59
76,1,1.59
77,1,1.59
78,1,1.59
79,1,1.59
80,1,1.59
81,1,1.59
82,1,1.59
83,1,1.59
84,1,1.59
85,1,1.59
86,1,1.59
87,1,1.59
88,1,1.59
89,1,1.59
90,1,1.59
91,1,1.59
92,1,1.59
93,1,1.59
94,1,1.59
95,1,1.59
96,1,1.59
97,1,1.59
98,1,1.59
99,1,1.59
100,1,1.59
101,1,1.59
102,1,1.59
103,1,1.59
104,1,1.59
105,1,1.59
106,1,1.59
107,1,1.59
108,1,1.59
109,1,1.59
110,1,1.59
