Age,Male,Female
0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,0.59,0.4
18,0.59,0.4
19,0.59,0.4
20,0.59,0.4
21,0.59,0.4
22,0.59,0.4
23,0.59,0.4
24,0.59,0.4
25,0.59,0.4
26,0.59,0.4
27,0.59,0.4
28,0.59,0.4
29,0.59,0.4
30,0.59,0.4
31,0.59,0.4
32,0.59,0.4
33,0.59,0.4
34,0.59,0.4
35,0.59,0.4
36,0.59,0.4
37,0.59,0.4
38,0.59,0.4
39,0.59,0.4
40,0.59,0.4
41,0.59,0.4
42,0.59,0.4
43,0.59,0.4
44,0.59,0.4
45,0.59,0.4
46,0.59,0.4
47,0.59,0.4
48,0.59,0.4
49,0.59,0.4
50,0.59,0.4
51,0.59,0.4
52,0.59,0.4
53,0.59,0.4
54,0.59,0.4
55,0.59,0.4
56,0.59,0.4
57,0.59,0.4
58,0.59,0.4
59,0.59,0.4
60,0.59,0.4
61,0.59,0.4
62,0.59,0.4
63,0.59,0.4
64,0.59,0.4
65,0.59,0.4
66,0.59,0.4
67,0.59,0.4
68,0.59,0.4
69,0.59,0.4
70,0.59,0.4
71,0.59,0.4
72,0.59,0.4
73,0.59,0.4
74,0.59,0.4
75,0.59,0.4
76,0.59,0.4
77,0.59,0.4
78,0.59,0.4
79,0.59,0.4
80,0.59,0.4
81,0.59,0.4
82,0.59,0.4
83,0.59,0.4
84,0.59,0.4
85,0.59,0.4
86,0.59,0.4
87,0.59,0.4
88,0.59,0.4
89,0.59,0.4
90,0.59,0.4
91,0.59,0.4
92,0.59,0.4
93,0.59,0.4
94,0.59,0.4
95,0.59,0.4
96,0.59,0.4
97,0.59,0.4
98,0.59,0.4
99,0.59,0.4
100,0.59,0.4
101,0.59,0.4
102,0.59,0.4
103,0.59,0.4
104,0.59,0.4
105,0.59,0.4
106,0.59,0.4
107,0.59,0.4
108,0.59,0.4
109,0.59,0.4
