Age,Male,Female
0,1.57,1.57
1,1.57,1.57
2,1.57,1.57
3,1.57,1.57
4,1.57,1.57
5,1.57,1.57
6,1.57,1.57
7,1.57,1.57
8,1.57,1.57
9,1.57,1.57
10,1.57,1.57
11,1.57,1.57
12,1.57,1.57
13,1.57,1.57
14,1.57,1.57
15,1.57,1.57
16,1.57,1.57
17,1.57,1.57
18,1.57,1.57
19,1.57,1.57
20,1.57,1.57
21,1.57,1.57
22,1.57,1.57
23,1.57,1.57
24,1.57,1.57
25,1.57,1.57
26,1.57,1.57
27,1.57,1.57
28,1.57,1.57
29,1.57,1.57
30,1.57,1.57
31,1.57,1.57
32,1.57,1.57
33,1.57,1.57
34,1.57,1.57
35,1.57,1.57
36,1.57,1.57
37,1.57,1.57
38,1.57,1.57
39,1.57,1.57
40,1.57,1.57
41,1.57,1.57
42,1.57,1.57
43,1.57,1.57
44,1.57,1.57
45,1.57,1.57
46,1.57,1.57
47,1.57,1.57
48,1.57,1.57
49,1.57,1.57
50,1.57,1.57
51,1.57,1.57
52,1.57,1.57
53,1.57,1.57
54,1.57,1.57
55,1.57,1.57
56,1.57,1.57
57,1.57,1.57
58,1.57,1.57
59,1.57,1.57
60,1.57,1.57
61,1.57,1.57
62,1.57,1.57
63,1.57,1.57
64,1.57,1.57
65,1.57,1.57
66,1.57,1.57
67,1.57,1.57
68,1.57,1.57
69,1.57,1.57
70,1.57,1.57
71,1.57,1.57
72,1.57,1.57
73,1.57,1.57
74,1.57,1.57
75,1.57,1.57
76,1.57,1.57
77,1.57,1.57
78,1.57,1.57
79,1.57,1.57
80,1.57,1.57
81,1.57,1.57
82,1.57,1.57
83,1.57,1.57
84,1.57,1.57
85,1.57,1.57
86,1.57,1.57
87,1.57,1.57
88,1.57,1.57
89,1.57,1.57
90,1.57,1.57
91,1.57,1.57
92,1.57,1.57
93,1.57,1.57
94,1.57,1.57
95,1.57,1.57
96,1.57,1.57
97,1.57,1.57
98,1.57,1.57
99,1.57,1.57
100,1.57,1.57
101,1.57,1.57
102,1.57,1.57
103,1.57,1.57
104,1.57,1.57
105,1.57,1.57
106,1.57,1.57
107,1.57,1.57
108,1.57,1.57
109,1.57,1.57
110,1.57,1.57
