Age,Male,Female
0,0.99,0.99
1,0.99,0.99
2,0.99,0.99
3,0.99,0.99
4,0.99,0.99
5,0.99,0.99
6,0.99,0.99
7,0.99,0.99
8,0.99,0.99
9,0.99,0.99
10,0.99,0.99
11,0.99,0.99
12,0.99,0.99
13,0.99,0.99
14,0.99,0.99
15,0.99,0.99
16,0.99,0.99
17,0.99,0.99
18,0.99,0.99
19,0.99,0.99
20,0.99,0.99
21,0.99,0.99
22,0.99,0.99
23,0.99,0.99
24,0.99,0.99
25,0.99,0.99
26,0.99,0.99
27,0.99,0.99
28,0.99,0.99
29,0.99,0.99
30,0.99,0.99
31,0.99,0.99
32,0.99,0.99
33,0.99,0.99
34,0.99,0.99
35,0.99,0.99
36,0.99,0.99
37,0.99,0.99
38,0.99,0.99
39,0.99,0.99
40,0.99,0.99
41,0.99,0.99
42,0.99,0.99
43,0.99,0.99
44,0.99,0.99
45,0.99,0.99
46,0.99,0.99
47,0.99,0.99
48,0.99,0.99
49,0.99,0.99
50,0.99,0.99
51,0.99,0.99
52,0.99,0.99
53,0.99,0.99
54,0.99,0.99
55,0.99,0.99
56,0.99,0.99
57,0.99,0.99
58,0.99,0.99
59,0.99,0.99
60,0.99,0.99
61,0.99,0.99
62,0.99,0.99
63,0.99,0.99
64,0.99,0.99
65,0.99,0.99
66,0.99,0.99
67,0.99,0.99
68,0.99,0.99
69,0.99,0.99
70,0.99,0.99
71,0.99,0.99
72,0.99,0.99
73,0.99,0.99
74,0.99,0.99
75,0.99,0.99
76,0.99,0.99
77,0.99,0.99
78,0.99,0.99
79,0.99,0.99
80,0.99,0.99
81,0.99,0.99
82,0.99,0.99
83,0.99,0.99
84,0.99,0.99
85,0.99,0.99
86,0.99,0.99
87,0.99,0.99
88,0.99,0.99
89,0.99,0.99
90,0.99,0.99
91,0.99,0.99
92,0.99,0.99
93,0.99,0.99
94,0.99,0.99
95,0.99,0.99
96,0.99,0.99
97,0.99,0.99
98,0.99,0.99
99,0.99,0.99
100,0.99,0.99
101,0.99,0.99
102,0.99,0.99
103,0.99,0.99
104,0.99,0.99
105,0.99,0.99
106,0.99,0.99
107,0.99,0.99
108,0.99,0.99
109,0.99,0.99
110,0.99,0.99
