Age,Male,Female
0,1.33,1.33
1,1.33,1.33
2,1.33,1.33
3,1.33,1.33
4,1.33,1.33
5,1.33,1.33
6,1.33,1.33
7,1.33,1.33
8,1.33,1.33
9,1.33,1.33
10,1.33,1.33
11,1.33,1.33
12,1.33,1.33
13,1.33,1.33
14,1.33,1.33
15,1.33,1.33
16,1.33,1.33
17,1.33,1.33
18,1.33,1.33
19,1.33,1.33
20,1.33,1.33
21,1.33,1.33
22,1.33,1.33
23,1.33,1.33
24,1.33,1.33
25,1.33,1.33
26,1.33,1.33
27,1.33,1.33
28,1.33,1.33
29,1.33,1.33
30,1.33,1.33
31,1.33,1.33
32,1.33,1.33
33,1.33,1.33
34,1.33,1.33
35,1.33,1.33
36,1.33,1.33
37,1.33,1.33
38,1.33,1.33
39,1.33,1.33
40,1.33,1.33
41,1.33,1.33
42,1.33,1.33
43,1.33,1.33
44,1.33,1.33
45,1.33,1.33
46,1.33,1.33
47,1.33,1.33
48,1.33,1.33
49,1.33,1.33
50,1.33,1.33
51,1.33,1.33
52,1.33,1.33
53,1.33,1.33
54,1.33,1.33
55,1.33,1.33
56,1.33,1.33
57,1.33,1.33
58,1.33,1.33
59,1.33,1.33
60,1.33,1.33
61,1.33,1.33
62,1.33,1.33
63,1.33,1.33
64,1.33,1.33
65,1.33,1.33
66,1.33,1.33
67,1.33,1.33
68,1.33,1.33
69,1.33,1.33
70,1.33,1.33
71,1.33,1.33
72,1.33,1.33
73,1.33,1.33
74,1.33,1.33
75,1.33,1.33
76,1.33,1.33
77,1.33,1.33
78,1.33,1.33
79,1.33,1.33
80,1.33,1.33
81,1.33,1.33
82,1.33,1.33
83,1.33,1.33
84,1.33,1.33
85,1.33,1.33
86,1.33,1.33
87,1.33,1.33
88,1.33,1.33
89,1.33,1.33
90,1.33,1.33
91,1.33,1.33
92,1.33,1.33
93,1.33,1.33
94,1.33,1.33
95,1.33,1.33
96,1.33,1.33
97,1.33,1.33
98,1.33,1.33
99,1.33,1.33
100,1.33,1.33
101,1.33,1.33
102,1.33,1.33
103,1.33,1.33
104,1.33,1.33
105,1.33,1.33
106,1.33,1.33
107,1.33,1.33
108,1.33,1.33
109,1.33,1.33
110,1.33,1.33
