Age,Male,Female
0,1,0.89
1,1,0.89
2,1,0.89
3,1,0.89
4,1,0.89
5,1,0.89
6,1,0.89
7,1,0.89
8,1,0.89
9,1,0.89
10,1,0.89
11,1,0.89
12,1,0.89
13,1,0.89
14,1,0.89
15,1,0.89
16,1,0.89
17,1,0.89
18,1,0.89
19,1,0.89
20,1,0.89
21,1,0.89
22,1,0.89
23,1,0.89
24,1,0.89
25,1,0.89
26,1,0.89
27,1,0.89
28,1,0.89
29,1,0.89
30,1,0.89
31,1,0.89
32,1,0.89
33,1,0.89
34,1,0.89
35,1,0.89
36,1,0.89
37,1,0.89
38,1,0.89
39,1,0.89
40,1,0.89
41,1,0.89
42,1,0.89
43,1,0.89
44,1,0.89
45,1,0.89
46,1,0.89
47,1,0.89
48,1,0.89
49,1,0.89
50,1,0.89
51,1,0.89
52,1,0.89
53,1,0.89
54,1,0.89
55,1,0.89
56,1,0.89
57,1,0.89
58,1,0.89
59,1,0.89
60,1,0.89
61,1,0.89
62,1,0.89
63,1,0.89
64,1,0.89
65,1,0.89
66,1,0.89
67,1,0.89
68,1,0.89
69,1,0.89
70,1,0.89
71,1,0.89
72,1,0.89
73,1,0.89
74,1,0.89
75,1,0.89
76,1,0.89
77,1,0.89
78,1,0.89
79,1,0.89
80,1,0.89
81,1,0.89
82,1,0.89
83,1,0.89
84,1,0.89
85,1,0.89
86,1,0.89
87,1,0.89
88,1,0.89
89,1,0.89
90,1,0.89
91,1,0.89
92,1,0.89
93,1,0.89
94,1,0.89
95,1,0.89
96,1,0.89
97,1,0.89
98,1,0.89
99,1,0.89
100,1,0.89
101,1,0.89
102,1,0.89
103,1,0.89
104,1,0.89
105,1,0.89
106,1,0.89
107,1,0.89
108,1,0.89
109,1,0.89
110,0,0.89
