Age,Male,Female
0,1.23,1.23
1,1.23,1.23
2,1.23,1.23
3,1.23,1.23
4,1.23,1.23
5,1.23,1.23
6,1.23,1.23
7,1.23,1.23
8,1.23,1.23
9,1.23,1.23
10,1.23,1.23
11,1.23,1.23
12,1.23,1.23
13,1.23,1.23
14,1.23,1.23
15,1.23,1.23
16,1.23,1.23
17,1.23,1.23
18,1.23,1.23
19,1.23,1.23
20,1.23,1.23
21,1.23,1.23
22,1.23,1.23
23,1.23,1.23
24,1.23,1.23
25,1.23,1.23
26,1.23,1.23
27,1.23,1.23
28,1.23,1.23
29,1.23,1.23
30,1.23,1.23
31,1.23,1.23
32,1.23,1.23
33,1.23,1.23
34,1.23,1.23
35,1.23,1.23
36,1.23,1.23
37,1.23,1.23
38,1.23,1.23
39,1.23,1.23
40,1.23,1.23
41,1.23,1.23
42,1.23,1.23
43,1.23,1.23
44,1.23,1.23
45,1.23,1.23
46,1.23,1.23
47,1.23,1.23
48,1.23,1.23
49,1.23,1.23
50,1.23,1.23
51,1.23,1.23
52,1.23,1.23
53,1.23,1.23
54,1.23,1.23
55,1.23,1.23
56,1.23,1.23
57,1.23,1.23
58,1.23,1.23
59,1.23,1.23
60,1.23,1.23
61,1.23,1.23
62,1.23,1.23
63,1.23,1.23
64,1.23,1.23
65,1.23,1.23
66,1.23,1.23
67,1.23,1.23
68,1.23,1.23
69,1.23,1.23
70,1.23,1.23
71,1.23,1.23
72,1.23,1.23
73,1.23,1.23
74,1.23,1.23
75,1.23,1.23
76,1.23,1.23
77,1.23,1.23
78,1.23,1.23
79,1.23,1.23
80,1.23,1.23
81,1.23,1.23
82,1.23,1.23
83,1.23,1.23
84,1.23,1.23
85,1.23,1.23
86,1.23,1.23
87,1.23,1.23
88,1.23,1.23
89,1.23,1.23
90,1.23,1.23
91,1.23,1.23
92,1.23,1.23
93,1.23,1.23
94,1.23,1.23
95,1.23,1.23
96,1.23,1.23
97,1.23,1.23
98,1.23,1.23
99,1.23,1.23
100,1.23,1.23
101,1.23,1.23
102,1.23,1.23
103,1.23,1.23
104,1.23,1.23
105,1.23,1.23
106,1.23,1.23
107,1.23,1.23
108,1.23,1.23
109,1.23,1.23
110,1.23,1.23
