Age,Male,Female
0,0.83,0.83
1,0.83,0.83
2,0.83,0.83
3,0.83,0.83
4,0.83,0.83
5,0.83,0.83
6,0.83,0.83
7,0.83,0.83
8,0.83,0.83
9,0.83,0.83
10,0.83,0.83
11,0.83,0.83
12,0.83,0.83
13,0.83,0.83
14,0.83,0.83
15,0.83,0.83
16,0.83,0.83
17,0.83,0.83
18,0.83,0.83
19,0.83,0.83
20,0.83,0.83
21,0.83,0.83
22,0.83,0.83
23,0.83,0.83
24,0.83,0.83
25,0.83,0.83
26,0.83,0.83
27,0.83,0.83
28,0.83,0.83
29,0.83,0.83
30,0.83,0.83
31,0.83,0.83
32,0.83,0.83
33,0.83,0.83
34,0.83,0.83
35,0.83,0.83
36,0.83,0.83
37,0.83,0.83
38,0.83,0.83
39,0.83,0.83
40,0.83,0.83
41,0.83,0.83
42,0.83,0.83
43,0.83,0.83
44,0.83,0.83
45,0.83,0.83
46,0.83,0.83
47,0.83,0.83
48,0.83,0.83
49,0.83,0.83
50,0.83,0.83
51,0.83,0.83
52,0.83,0.83
53,0.83,0.83
54,0.83,0.83
55,0.83,0.83
56,0.83,0.83
57,0.83,0.83
58,0.83,0.83
59,0.83,0.83
60,0.83,0.83
61,0.83,0.83
62,0.83,0.83
63,0.83,0.83
64,0.83,0.83
65,0.83,0.83
66,0.83,0.83
67,0.83,0.83
68,0.83,0.83
69,0.83,0.83
70,0.83,0.83
71,0.83,0.83
72,0.83,0.83
73,0.83,0.83
74,0.83,0.83
75,0.83,0.83
76,0.83,0.83
77,0.83,0.83
78,0.83,0.83
79,0.83,0.83
80,0.83,0.83
81,0.83,0.83
82,0.83,0.83
83,0.83,0.83
84,0.83,0.83
85,0.83,0.83
86,0.83,0.83
87,0.83,0.83
88,0.83,0.83
89,0.83,0.83
90,0.83,0.83
91,0.83,0.83
92,0.83,0.83
93,0.83,0.83
94,0.83,0.83
95,0.83,0.83
96,0.83,0.83
97,0.83,0.83
98,0.83,0.83
99,0.83,0.83
100,0.83,0.83
101,0.83,0.83
102,0.83,0.83
103,0.83,0.83
104,0.83,0.83
105,0.83,0.83
106,0.83,0.83
107,0.83,0.83
108,0.83,0.83
109,0.83,0.83
110,0.83,0.83
