Age,Male,Female
0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,1,1
18,1,1
19,1,1
20,1,1
21,1,1
22,1,1
23,1,1
24,1,1
25,1,1
26,1,1
27,1,1
28,1,1
29,1,1
30,1,1
31,1,1
32,1,1
33,1,1
34,1,1
35,1,1
36,1,1
37,1,1
38,1,1
39,1,1
40,1,1
41,1,1
42,1,1
43,1,1
44,1,1
45,1,1
46,1,1
47,1,1
48,1,1
49,1,1
50,1,0.39
51,1,0.39
52,1,0.39
53,1,0.39
54,1,0.39
55,1,0.39
56,1,0.39
57,1,0.39
58,1,0.39
59,1,0.39
60,1,0.39
61,1,0.39
62,1,0.39
63,1,0.39
64,1,0.39
65,1,0.39
66,1,0.39
67,1,0.39
68,1,0.39
69,1,0.39
70,1,0.39
71,1,0.39
72,1,0.39
73,1,0.39
74,1,0.39
75,1,0.39
76,1,0.39
77,1,0.39
78,1,0.39
79,1,0.39
80,1,0.39
81,1,0.39
82,1,0.39
83,1,0.39
84,1,0.39
85,1,0.39
86,1,0.39
87,1,0.39
88,1,0.39
89,1,0.39
90,1,0.39
91,1,0.39
92,1,0.39
93,1,0.39
94,1,0.39
95,1,0.39
96,1,0.39
97,1,0.39
98,1,0.39
99,1,0.39
100,1,0.39
101,1,0.39
102,1,0.39
103,1,0.39
104,1,0.39
105,1,0.39
106,1,0.39
107,1,0.39
108,1,0.39
109,1,0.39
110,0,0.39
