Age,Male,Female
0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,1,1
18,1,1
19,2.3,2.3
20,2.3,2.3
21,2.3,2.3
22,2.3,2.3
23,2.3,2.3
24,2.3,2.3
25,2.3,2.3
26,2.3,2.3
27,2.3,2.3
28,2.3,2.3
29,2.3,2.3
30,2.3,2.3
31,2.3,2.3
32,2.3,2.3
33,2.3,2.3
34,2.3,2.3
35,2.3,2.3
36,2.3,2.3
37,2.3,2.3
38,2.3,2.3
39,1.49,1.49
40,1.49,1.49
41,1.49,1.49
42,1.49,1.49
43,1.49,1.49
44,1.49,1.49
45,1.49,1.49
46,1.49,1.49
47,1.49,1.49
48,1.49,1.49
49,1.49,1.49
50,1.49,1.49
51,1.49,1.49
52,1.49,1.49
53,1.49,1.49
54,1.49,1.49
55,1.49,1.49
56,1.49,1.49
57,1.49,1.49
58,1.49,1.49
59,1,1
60,1,1
61,1,1
62,1,1
63,1,1
64,1,1
65,1,1
66,1,1
67,1,1
68,1,1
69,1,1
70,1,1
71,1,1
72,1,1
73,1,1
74,1,1
75,1,1
76,1,1
77,1,1
78,1,1
79,1,1
80,1,1
81,1,1
82,1,1
83,1,1
84,1,1
85,1,1
86,1,1
87,1,1
88,1,1
89,1,1
90,1,1
91,1,1
92,1,1
93,1,1
94,1,1
95,1,1
96,1,1
97,1,1
98,1,1
99,1,1
100,1,1
101,1,1
102,1,1
103,1,1
104,1,1
105,1,1
106,1,1
107,1,1
108,1,1
109,1,1
