location_id,location,disease,time,age_group_id,age_group,age,is_filled,gender_id,gender,measure_id,measure,mean,lower,upper
356,India,Migraine,2019,5,1 to 4,1,False,1,Male,6,Incidence,0.014614092542516577,0,0
356,India,Migraine,2019,5,1 to 4,2,True,1,Male,6,Incidence,0.002972266611415845,0,0
356,India,Migraine,2019,5,1 to 4,3,True,1,Male,6,Incidence,0.004138428859334115,0,0
356,India,Migraine,2019,5,1 to 4,4,True,1,Male,6,Incidence,0.005355287725967687,0,0
356,India,Migraine,2019,5,1 to 4,1,False,1,Male,5,Prevalence,0.014614092542516577,0,0
356,India,Migraine,2019,5,1 to 4,2,True,1,Male,5,Prevalence,0.01666569636451374,0,0
356,India,Migraine,2019,5,1 to 4,3,True,1,Male,5,Prevalence,0.019724688549574602,0,0
356,India,Migraine,2019,5,1 to 4,4,True,1,Male,5,Prevalence,0.02376405121248075,0,0
356,India,Migraine,2019,5,1 to 4,1,False,1,Male,7,remission,0.05959119783061379,0.09090976634835754,0.04269095744667078
356,India,Migraine,2019,5,1 to 4,2,True,1,Male,7,remission,0.06002601992195674,0.09090976634835754,0.04269095744667078
356,India,Migraine,2019,5,1 to 4,3,True,1,Male,7,remission,0.06063154238361356,0.09090976634835754,0.04269095744667078
356,India,Migraine,2019,5,1 to 4,4,True,1,Male,7,remission,0.061359330340329664,0.09090976634835754,0.04269095744667078
356,India,Migraine,2019,5,1 to 4,1,False,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,5,1 to 4,2,True,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,5,1 to 4,3,True,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,5,1 to 4,4,True,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,5,1 to 4,1,False,2,Female,6,Incidence,0.025307555491477243,0,0
356,India,Migraine,2019,5,1 to 4,2,True,2,Female,6,Incidence,0.005101223760821975,0,0
356,India,Migraine,2019,5,1 to 4,3,True,2,Female,6,Incidence,0.007084382146651921,0,0
356,India,Migraine,2019,5,1 to 4,4,True,2,Female,6,Incidence,0.009149273656888347,0,0
356,India,Migraine,2019,5,1 to 4,1,False,2,Female,5,Prevalence,0.025307555491477243,0,0
356,India,Migraine,2019,5,1 to 4,2,True,2,Female,5,Prevalence,0.02876552180291188,0,0
356,India,Migraine,2019,5,1 to 4,3,True,2,Female,5,Prevalence,0.033908028080602254,0,0
356,India,Migraine,2019,5,1 to 4,4,True,2,Female,5,Prevalence,0.040674195985108075,0,0
356,India,Migraine,2019,5,1 to 4,1,False,2,Female,7,remission,0.059403895111530214,0.09072761768675563,0.043354544007544855
356,India,Migraine,2019,5,1 to 4,2,True,2,Female,7,remission,0.05983027268263069,0.09072761768675563,0.043354544007544855
356,India,Migraine,2019,5,1 to 4,3,True,2,Female,7,remission,0.060422680032382665,0.09072761768675563,0.043354544007544855
356,India,Migraine,2019,5,1 to 4,4,True,2,Female,7,remission,0.06113218732095682,0.09072761768675563,0.043354544007544855
356,India,Migraine,2019,5,1 to 4,1,False,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,5,1 to 4,2,True,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,5,1 to 4,3,True,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,5,1 to 4,4,True,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,6,5 to 9,5,False,1,Male,6,Incidence,0.006610842651321133,0.01735934854020765,0.007160614819843795
356,India,Migraine,2019,6,5 to 9,6,True,1,Male,6,Incidence,0.007887386692236395,0.01735934854020765,0.007160614819843795
356,India,Migraine,2019,6,5 to 9,7,True,1,Male,6,Incidence,0.009161648361222064,0.01735934854020765,0.007160614819843795
356,India,Migraine,2019,6,5 to 9,8,True,1,Male,6,Incidence,0.010405987313808637,0.01735934854020765,0.007160614819843795
356,India,Migraine,2019,6,5 to 9,9,True,1,Male,6,Incidence,0.011590490689029105,0.01735934854020765,0.007160614819843795
356,India,Migraine,2019,6,5 to 9,5,False,1,Male,5,Prevalence,0.028740717990609926,0.02770616462091743,0.01140535698619571
356,India,Migraine,2019,6,5 to 9,6,True,1,Male,5,Prevalence,0.03459163329692591,0.02770616462091743,0.01140535698619571
356,India,Migraine,2019,6,5 to 9,7,True,1,Male,5,Prevalence,0.04123098128092611,0.02770616462091743,0.01140535698619571
356,India,Migraine,2019,6,5 to 9,8,True,1,Male,5,Prevalence,0.04854939229083861,0.02770616462091743,0.01140535698619571
356,India,Migraine,2019,6,5 to 9,9,True,1,Male,5,Prevalence,0.05641562135083677,0.02770616462091743,0.01140535698619571
356,India,Migraine,2019,6,5 to 9,5,False,1,Male,7,remission,0.06215587808077763,0.09035349405579461,0.0408443504367324
356,India,Migraine,2019,6,5 to 9,6,True,1,Male,7,remission,0.0629692768951436,0.09035349405579461,0.0408443504367324
356,India,Migraine,2019,6,5 to 9,7,True,1,Male,7,remission,0.06375483856991161,0.09035349405579461,0.0408443504367324
356,India,Migraine,2019,6,5 to 9,8,True,1,Male,7,remission,0.06447887372937212,0.09035349405579461,0.0408443504367324
356,India,Migraine,2019,6,5 to 9,9,True,1,Male,7,remission,0.06512028679548572,0.09035349405579461,0.0408443504367324
356,India,Migraine,2019,6,5 to 9,5,False,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,6,5 to 9,6,True,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,6,5 to 9,7,True,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,6,5 to 9,8,True,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,6,5 to 9,9,True,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,6,5 to 9,5,False,2,Female,6,Incidence,0.011274580711592975,0.030915738634412868,0.012956865981622517
356,India,Migraine,2019,6,5 to 9,6,True,2,Female,6,Incidence,0.013429476879971864,0.030915738634412868,0.012956865981622517
356,India,Migraine,2019,6,5 to 9,7,True,2,Female,6,Incidence,0.015573712133880712,0.030915738634412868,0.012956865981622517
356,India,Migraine,2019,6,5 to 9,8,True,2,Female,6,Incidence,0.017659466207998225,0.030915738634412868,0.012956865981622517
356,India,Migraine,2019,6,5 to 9,9,True,2,Female,6,Incidence,0.019634781083343374,0.030915738634412868,0.012956865981622517
356,India,Migraine,2019,6,5 to 9,5,False,2,Female,5,Prevalence,0.04897226829135515,0.04894697633103057,0.02055619901907923
356,India,Migraine,2019,6,5 to 9,6,True,2,Female,5,Prevalence,0.0586741150725719,0.04894697633103057,0.02055619901907923
356,India,Migraine,2019,6,5 to 9,7,True,2,Female,5,Prevalence,0.06961201009493766,0.04894697633103057,0.02055619901907923
356,India,Migraine,2019,6,5 to 9,8,True,2,Female,5,Prevalence,0.08157898610211435,0.04894697633103057,0.02055619901907923
356,India,Migraine,2019,6,5 to 9,9,True,2,Female,5,Prevalence,0.09433350110643109,0.04894697633103057,0.02055619901907923
356,India,Migraine,2019,6,5 to 9,5,False,2,Female,7,remission,0.0619046999909852,0.09083897749648517,0.04010812222210442
356,India,Migraine,2019,6,5 to 9,6,True,2,Female,7,remission,0.06268768552259422,0.09083897749648517,0.04010812222210442
356,India,Migraine,2019,6,5 to 9,7,True,2,Female,7,remission,0.0634358665496849,0.09083897749648517,0.04010812222210442
356,India,Migraine,2019,6,5 to 9,8,True,2,Female,7,remission,0.06411507518303544,0.09083897749648517,0.04010812222210442
356,India,Migraine,2019,6,5 to 9,9,True,2,Female,7,remission,0.0647039243574725,0.09083897749648517,0.04010812222210442
356,India,Migraine,2019,6,5 to 9,5,False,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,6,5 to 9,6,True,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,6,5 to 9,7,True,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,6,5 to 9,8,True,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,6,5 to 9,9,True,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,7,10 to 14,10,False,1,Male,6,Incidence,0.012685654125403846,0.025638246468171467,0.01350528423063354
356,India,Migraine,2019,7,10 to 14,11,True,1,Male,6,Incidence,0.013665227882962672,0.025638246468171467,0.01350528423063354
356,India,Migraine,2019,7,10 to 14,12,True,1,Male,6,Incidence,0.014508784950511201,0.025638246468171467,0.01350528423063354
356,India,Migraine,2019,7,10 to 14,13,True,1,Male,6,Incidence,0.015203627141534918,0.025638246468171467,0.01350528423063354
356,India,Migraine,2019,7,10 to 14,14,True,1,Male,6,Incidence,0.015745770789568077,0.025638246468171467,0.01350528423063354
356,India,Migraine,2019,7,10 to 14,10,False,1,Male,5,Prevalence,0.06468078589199966,0.1264902430430072,0.06301545345315991
356,India,Migraine,2019,7,10 to 14,11,True,1,Male,5,Prevalence,0.07318482620004892,0.1264902430430072,0.06301545345315991
356,India,Migraine,2019,7,10 to 14,12,True,1,Male,5,Prevalence,0.08176449139420155,0.1264902430430072,0.06301545345315991
356,India,Migraine,2019,7,10 to 14,13,True,1,Male,5,Prevalence,0.09026192077975087,0.1264902430430072,0.06301545345315991
356,India,Migraine,2019,7,10 to 14,14,True,1,Male,5,Prevalence,0.09853282108218332,0.1264902430430072,0.06301545345315991
356,India,Migraine,2019,7,10 to 14,10,False,1,Male,7,remission,0.06567011823684432,0.09049560502653252,0.03840910309680234
356,India,Migraine,2019,7,10 to 14,11,True,1,Male,7,remission,0.06612952884017421,0.09049560502653252,0.03840910309680234
356,India,Migraine,2019,7,10 to 14,12,True,1,Male,7,remission,0.06650691275916788,0.09049560502653252,0.03840910309680234
356,India,Migraine,2019,7,10 to 14,13,True,1,Male,7,remission,0.066814833948791,0.09049560502653252,0.03840910309680234
356,India,Migraine,2019,7,10 to 14,14,True,1,Male,7,remission,0.06706734046002678,0.09049560502653252,0.03840910309680234
356,India,Migraine,2019,7,10 to 14,10,False,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,7,10 to 14,11,True,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,7,10 to 14,12,True,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,7,10 to 14,13,True,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,7,10 to 14,14,True,1,Male,15,mortality,0,0,0
356,India,Migraine,2019,7,10 to 14,10,False,2,Female,6,Incidence,0.021448113411748293,0.039640509825055216,0.02225614633808462
356,India,Migraine,2019,7,10 to 14,11,True,2,Female,6,Incidence,0.023053349864228356,0.039640509825055216,0.02225614633808462
356,India,Migraine,2019,7,10 to 14,12,True,2,Female,6,Incidence,0.02441453833050907,0.039640509825055216,0.02225614633808462
356,India,Migraine,2019,7,10 to 14,13,True,2,Female,6,Incidence,0.025509622223878987,0.039640509825055216,0.02225614633808462
356,India,Migraine,2019,7,10 to 14,14,True,2,Female,6,Incidence,0.026332618709363095,0.039640509825055216,0.02225614633808462
356,India,Migraine,2019,7,10 to 14,10,False,2,Female,5,Prevalence,0.1076084153605651,0.21501617334204545,0.10936848014083252
356,India,Migraine,2019,7,10 to 14,11,True,2,Female,5,Prevalence,0.12112353299184397,0.21501617334204545,0.10936848014083252
356,India,Migraine,2019,7,10 to 14,12,True,2,Female,5,Prevalence,0.1346003479438844,0.21501617334204545,0.10936848014083252
356,India,Migraine,2019,7,10 to 14,13,True,2,Female,5,Prevalence,0.14777726549716763,0.21501617334204545,0.10936848014083252
356,India,Migraine,2019,7,10 to 14,14,True,2,Female,5,Prevalence,0.160423508054472,0.21501617334204545,0.10936848014083252
356,India,Migraine,2019,7,10 to 14,10,False,2,Female,7,remission,0.06519341967831399,0.09035733339640203,0.03836715654450894
356,India,Migraine,2019,7,10 to 14,11,True,2,Female,7,remission,0.06558499873508522,0.09035733339640203,0.03836715654450894
356,India,Migraine,2019,7,10 to 14,12,True,2,Female,7,remission,0.06588767717046344,0.09035733339640203,0.03836715654450894
356,India,Migraine,2019,7,10 to 14,13,True,2,Female,7,remission,0.06611498988884251,0.09035733339640203,0.03836715654450894
356,India,Migraine,2019,7,10 to 14,14,True,2,Female,7,remission,0.0662822778108399,0.09035733339640203,0.03836715654450894
356,India,Migraine,2019,7,10 to 14,10,False,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,7,10 to 14,11,True,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,7,10 to 14,12,True,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,7,10 to 14,13,True,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,7,10 to 14,14,True,2,Female,15,mortality,0,0,0
356,India,Migraine,2019,8,15 to 19,15,False,1,Male,6,Incidence,0.016139915910948065,0.019758504915915305,0.009374791463954065
356,India,Migraine,2019,8,15 to 19,16,True,1,Male,6,Incidence,0.016398466912665343,0.019758504915915305,0.009374791463954065
356,India,Migraine,2019,8,15 to 19,17,True,1,Male,6,Incidence,0.01653980844848144,0.019758504915915305,0.009374791463954065
356,India,Migraine,2019,8,15 to 19,18,True,1,Male,6,Incidence,0.016586126501767454,0.019758504915915305,0.009374791463954065
356,India,Migraine,2019,8,15 to 19,19,True,1,Male,6,Incidence,0.016561094442215256,0.019758504915915305,0.009374791463954065
