Age,Male,Female
0,1,0.49
1,1,0.49
2,1,0.49
3,1,0.49
4,1,0.49
5,1,0.49
6,1,0.49
7,1,0.49
8,1,0.49
9,1,0.49
10,1,0.49
11,1,0.49
12,1,0.49
13,1,0.49
14,1,0.49
15,1,0.49
16,1,0.49
17,1,0.49
18,1,0.49
19,1,0.49
20,1,0.49
21,1,0.49
22,1,0.49
23,1,0.49
24,1,0.49
25,1,0.49
26,1,0.49
27,1,0.49
28,1,0.49
29,1,0.49
30,1,0.49
31,1,0.49
32,1,0.49
33,1,0.49
34,1,0.49
35,1,0.49
36,1,0.49
37,1,0.49
38,1,0.49
39,1,0.49
40,1,0.49
41,1,0.49
42,1,0.49
43,1,0.49
44,1,0.49
45,1,0.49
46,1,0.49
47,1,0.49
48,1,0.49
49,1,0.49
50,1,0.86
51,1,0.86
52,1,0.86
53,1,0.86
54,1,0.86
55,1,0.86
56,1,0.86
57,1,0.86
58,1,0.86
59,1,0.86
60,1,0.86
61,1,0.86
62,1,0.86
63,1,0.86
64,1,0.86
65,1,0.86
66,1,0.86
67,1,0.86
68,1,0.86
69,1,0.86
70,1,0.86
71,1,0.86
72,1,0.86
73,1,0.86
74,1,0.86
75,1,0.86
76,1,0.86
77,1,0.86
78,1,0.86
79,1,0.86
80,1,0.86
81,1,0.86
82,1,0.86
83,1,0.86
84,1,0.86
85,1,0.86
86,1,0.86
87,1,0.86
88,1,0.86
89,1,0.86
90,1,0.86
91,1,0.86
92,1,0.86
93,1,0.86
94,1,0.86
95,1,0.86
96,1,0.86
97,1,0.86
98,1,0.86
99,1,0.86
100,1,0.86
101,1,0.86
102,1,0.86
103,1,0.86
104,1,0.86
105,1,0.86
106,1,0.86
107,1,0.86
108,1,0.86
109,1,0.86
110,0,0.86
