Age,Male,Female
0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,1
15,1,1
16,1,1
17,1,1
18,1,1
19,1,1
20,1,1
21,1,1
22,1,1
23,1,1
24,1,1
25,1,1
26,1,1
27,1,1
28,1,1
29,1,1
30,1,1
31,1,1
32,1,1
33,1,1
34,1,1
35,1,1
36,1,1
37,1,1
38,1,1
39,1,1
40,1,1
41,1,1
42,1,1
43,1,1
44,1,1
45,1,1
46,1,1
47,1,1
48,1,1
49,1,1
50,1,1
51,1.8,1.8
52,1.8,1.8
53,1.8,1.8
54,1.8,1.8
55,1.8,1.8
56,1.8,1.8
57,1.8,1.8
58,1.8,1.8
59,1.8,1.8
60,1.8,1.8
61,1.8,1.8
62,1.8,1.8
63,1.8,1.8
64,1.8,1.8
65,1.8,1.8
66,1.8,1.8
67,1.8,1.8
68,1.8,1.8
69,1.8,1.8
70,1.8,1.8
71,1.8,1.8
72,1.8,1.8
73,1.8,1.8
74,1.8,1.8
75,1.8,1.8
76,1.8,1.8
77,1.8,1.8
78,1.8,1.8
79,1.8,1.8
80,1.8,1.8
81,1.8,1.8
82,1.8,1.8
83,1.8,1.8
84,1.8,1.8
85,1.8,1.8
86,1.8,1.8
87,1.8,1.8
88,1.8,1.8
89,1.8,1.8
90,1.8,1.8
91,1.8,1.8
92,1.8,1.8
93,1.8,1.8
94,1.8,1.8
95,1.8,1.8
96,1.8,1.8
97,1.8,1.8
98,1.8,1.8
99,1.8,1.8
100,1.8,1.8
101,1.8,1.8
102,1.8,1.8
103,1.8,1.8
104,1.8,1.8
105,1.8,1.8
106,1.8,1.8
107,1.8,1.8
108,1.8,1.8
109,1.8,1.8
110,1.8,1.8
